danceable,not_danceable,aggressive,not_aggressive,happy,not_happy,party,not_party,relaxed,not_relaxed,sad,not_sad,bright,dark,atonal,tonal,instrumental,voice
0.96343511343,0.03656488657,0.0544270798564,0.945572912693,0.388271152973,0.611728847027,0.566568136215,0.433431863785,0.990158140659,0.00984183978289,0.165307223797,0.834692776203,0.690054178238,0.30994579196,0.943791389465,0.0562086328864,0.621179878712,0.378820151091
0.632168412209,0.367831617594,0.037830684334,0.962169289589,0.406463593245,0.593536376953,0.108747698367,0.891252279282,0.981929302216,0.0180706884712,0.208326622844,0.791673362255,0.00754315080121,0.99245685339,1,1.87438189414e-08,1,1.17226646168e-08
0.625362157822,0.374637812376,0.0253614392132,0.974638581276,0.370741456747,0.629258513451,0.245093554258,0.754906415939,0.788065254688,0.211934760213,0.221485808492,0.778514206409,0.0322217009962,0.967778325081,0.961355745792,0.0386442691088,0.986725211143,0.0132747916505
0.0557323433459,0.944267630577,0.00103777484037,0.99896222353,0.899341464043,0.100658543408,0.0107840560377,0.989215970039,0.920183718204,0.0798162594438,0.812748551369,0.187251448631,0.904801428318,0.0951985791326,0.0229242350906,0.977075755596,0.451161235571,0.548838794231
0.999999880791,1.00000008274e-07,0.997299790382,0.00270018610172,0.186566501856,0.813433468342,0.977032244205,0.0229677315801,0.951368510723,0.0486314967275,0.992612600327,0.00738742435351,0.0172969698906,0.982703030109,0.686125338078,0.313874661922,0.0529914200306,0.947008609772
0.990643322468,0.00935665145516,0.118243955076,0.881756067276,0.468273133039,0.531726896763,0.686097979546,0.313901990652,0.750793278217,0.249206721783,0.384431809187,0.615568161011,0.816394209862,0.183605760336,0.718763411045,0.281236559153,0.191999778152,0.808000206947
0.99995136261,4.86126809847e-05,0.0326009690762,0.967399060726,0.269777357578,0.730222642422,0.907387495041,0.0926124826074,0.222900465131,0.77709954977,0.126819431782,0.873180568218,0.688774168491,0.311225831509,0.990591883659,0.00940810609609,0.673932313919,0.326067686081
0.0192563049495,0.980743706226,0.000356260803528,0.999643743038,0.944078564644,0.0559214241803,0.00678340345621,0.993216574192,0.799906015396,0.200093969703,0.922311723232,0.0776882693172,0.70472162962,0.29527837038,0.165962219238,0.834037780762,0.940999150276,0.0590008422732
0.997642278671,0.00235770177096,0.659564673901,0.340435355902,0.479163259268,0.52083671093,0.900234997272,0.0997650027275,0.331399470568,0.668600559235,0.0171205010265,0.982879519463,0.0598172806203,0.940182745457,0.815861463547,0.184138521552,0.0061845802702,0.993815422058
0.999999880791,1.00000008274e-07,0.997299790382,0.00270018610172,0.107335194945,0.892664790154,0.858417212963,0.141582787037,0.951368510723,0.0486314967275,0.992612600327,0.00738742435351,0.00256487727165,0.997435152531,0.889830350876,0.110169664025,0.666993737221,0.333006232977
0.992756664753,0.0072433562018,0.0142021160573,0.98579788208,0.345815449953,0.654184579849,0.842397809029,0.157602190971,0.950303375721,0.0496966429055,0.210198312998,0.789801716805,0.00241456390359,0.99758541584,0.999999523163,4.62997888917e-07,0.824175298214,0.175824716687
0.963263273239,0.0367367118597,0.711279630661,0.288720369339,0.328824579716,0.671175420284,0.956140041351,0.0438599698246,0.637151539326,0.362848460674,0.11948107928,0.880518913269,0.0248292796314,0.975170731544,0.994287788868,0.00571220787242,0.943353056908,0.0566469542682
