average_loudness,barkbands_crest_mean,barkbands_crest_std,barkbands_flatness_db_mean,barkbands_flatness_db_std,barkbands_kurtosis_mean,barkbands_kurtosis_std,barkbands_skewness_mean,barkbands_skewness_std,barkbands_spread_mean,barkbands_spread_std,dissonance_mean,dissonance_std,dynamic_complexity,erbbands_crest_mean,erbbands_crest_std,erbbands_flatness_db_mean,erbbands_flatness_db_std,erbbands_kurtosis_mean,erbbands_kurtosis_std,erbbands_skewness_mean,erbbands_skewness_std,erbbands_spread_mean,erbbands_spread_std,hfc_mean,hfc_std,melbands_crest_mean,melbands_crest_std,melbands_flatness_db_mean,melbands_flatness_db_std,melbands_kurtosis_mean,melbands_kurtosis_std,melbands_skewness_mean,melbands_skewness_std,melbands_spread_mean,melbands_spread_std,pitch_salience_mean,pitch_salience_std,silence_rate_30dB_mean,silence_rate_30dB_std,silence_rate_60dB_mean,silence_rate_60dB_std,spectral_centroid_mean,spectral_centroid_std,spectral_decrease_mean,spectral_decrease_std,spectral_energy_mean,spectral_energy_std,spectral_energyband_high_mean,spectral_energyband_high_std,spectral_energyband_low_mean,spectral_energyband_low_std,spectral_energyband_middle_high_mean,spectral_energyband_middle_high_std,spectral_energyband_middle_low_mean,spectral_energyband_middle_low_std,spectral_entropy_mean,spectral_entropy_std,spectral_flux_mean,spectral_flux_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rms_mean,spectral_rms_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_skewness_mean,spectral_skewness_std,spectral_strongpeak_mean,spectral_strongpeak_std,zerocrossingrate_mean,zerocrossingrate_std,chords_changes_rate,chords_number_rate,chords_strength_mean,chords_strength_std,hpcp_crest_mean,hpcp_crest_std,hpcp_entropy_mean,hpcp_entropy_std,tuning_diatonic_strength,tuning_equal_tempered_deviation,tuning_frequency,tuning_nontempered_energy_ratio,onset_rate,bpm
0.912999749184,12.1510753632,5.98673534393,0.146495178342,0.0794829875231,9.78520584106,40.7412490845,1.69048428535,2.5647521019,34.63621521,23.0885810852,0.472555786371,0.0258806161582,3.6233522892,8.66669750214,4.43729496002,0.150763139129,0.0668796822429,0.154211774468,2.25425720215,0.0097023351118,0.873446166515,51.5158882141,29.3725585938,47.0516624451,45.5640449524,19.1440658569,8.67960262299,0.192875266075,0.100969202816,45.2590179443,154.188644409,3.92955541611,4.43439340591,39.2902984619,38.3541564941,0.489504575729,0.191466853023,0.973486483097,0.160654231906,0.136109918356,0.34291267395,2210.10961914,1336.06933594,-8.32149105179e-09,7.56862128526e-09,0.0356749035418,0.0293004959822,0.00397395621985,0.00473312754184,0.0179984401911,0.0252903662622,0.00546247093007,0.00579523155466,0.00893671624362,0.0181847494096,7.95177650452,0.58640062809,0.109134741127,0.0698344111443,2.97080516815,3.90341234207,0.00528381206095,0.00262411939912,3519.74462891,3654.35693359,1.23123407364,0.503784179688,0.859973490238,1.19854056835,0.113685667515,0.0881863683462,0.103241041303,0.00257566012442,0.4453548491,0.161466449499,13.2193803787,6.59863758087,2.00844240189,0.840576827526,0.558598339558,0.212119355798,434.193115234,0.918356776237,5.75143384933,109.798957825
0.668487548828,11.9475574493,6.28313732147,0.160776466131,0.10856205225,23.812374115,91.8679122925,2.65843510628,3.21284127235,25.6434936523,17.6952266693,0.482932031155,0.0163552984595,4.35527420044,6.90850639343,3.69691443443,0.137156307697,0.0634199604392,1.29000413418,15.3623495102,0.0652592927217,1.09941732883,51.0689697266,26.7236270905,37.8996429443,43.9912147522,20.0002040863,11.0768537521,0.216338098049,0.136864334345,90.7769775391,320.045043945,5.29907512665,5.69795942307,25.5649185181,24.3557319641,0.454730123281,0.237305447459,0.556728899479,0.496799200773,0.0761040300131,0.265174508095,1902.96105957,1054.18615723,-2.15138573623e-08,2.29583694278e-08,0.0846357867122,0.0885413512588,0.0030714715831,0.00430832570419,0.0708553791046,0.0834366232157,0.00456270389259,0.00454055331647,0.00656711030751,0.0113368909806,8.01087284088,0.575478553772,0.112811952829,0.0891110226512,2.95365071297,6.34176063538,0.00741874380037,0.0052472637035,1914.33874512,2519.97558594,1.23827016354,0.670377731323,0.583840548992,0.438204169273,0.0762639641762,0.0618738420308,0.0841186717153,0.00157068064436,0.496481001377,0.118695020676,11.933968544,6.62699794769,2.40922117233,0.84454202652,0.586506545544,0.309152066708,434.193115234,0.931449890137,4.0594997406,129.967163086
0.890936851501,13.4756937027,5.90205574036,0.134512931108,0.0893374606967,30.8600883484,223.224914551,2.48505425453,4.01108217239,30.6793632507,18.4540348053,0.477792114019,0.0182239990681,3.21064305305,7.13908910751,4.34017515182,0.120955772698,0.0462337210774,0.81522244215,9.12811470032,0.193173095584,1.05287182331,52.432144165,23.8356170654,32.8490524292,25.7436180115,19.7781963348,7.64653015137,0.197425737977,0.105878666043,48.371295929,143.129074097,4.23556041718,3.86145997047,26.2624855042,21.6431179047,0.437603652477,0.177083283663,0.994841039181,0.0716329142451,0.0592681467533,0.236156761646,1793.97058105,780.273742676,-1.08884767869e-08,7.1244912192e-09,0.0440751723945,0.0277076791972,0.00237135426141,0.00239306385629,0.026706725359,0.0261519998312,0.00616379780695,0.00667023053393,0.0100951669738,0.0116217434406,7.97298383713,0.502984523773,0.105220839381,0.0589136891067,2.63601255417,2.63367843628,0.0061265300028,0.00233790930361,1652.29724121,1850.73034668,1.25384640694,0.40892636776,0.756409645081,1.07493448257,0.0728629305959,0.0443629659712,0.0495441444218,0.00131957768463,0.521399319172,0.0828560814261,11.6637182236,5.47198486328,2.3045425415,0.754189729691,0.635756492615,0.20402918756,434.193115234,0.941033542156,3.62729740143,139.95123291
0.799096167088,13.8307638168,5.06476974487,0.181443586946,0.0824734196067,9.1429567337,57.0756416321,1.86852729321,1.92365336418,20.6728286743,16.2158432007,0.448234975338,0.0467905700207,4.644135952,11.6672821045,5.61672973633,0.182345300913,0.0935426428914,2.20357847214,8.00249385834,0.505160748959,0.868301391602,34.7000083923,25.5732326508,28.8671970367,27.4646472931,19.5770835876,7.25110626221,0.258239448071,0.103197336197,18.8860626221,45.3536186218,2.82612323761,2.43623924255,18.144575119,13.1795043945,0.453892141581,0.140131860971,0.944964289665,0.228052467108,0.12053925544,0.325585186481,1354.21130371,691.735046387,-1.03226032167e-08,8.58810800253e-09,0.041578233242,0.0338418595493,0.00178061728366,0.00231964304112,0.0232906956226,0.0274417214096,0.00580268260092,0.00634859316051,0.0115125877783,0.0156142702326,7.40715456009,0.815497994423,0.0768410637975,0.0603948794305,13.5799245834,18.7959499359,0.00567556777969,0.00288997963071,1323.85791016,1526.64282227,2.31368422508,1.58265650272,1.02526545525,1.23354208469,0.0620845928788,0.0423880517483,0.0424992069602,0.00190294953063,0.551837801933,0.111327685416,14.5330162048,6.20345115662,1.76946616173,0.644801795483,0.548205256462,0.199494168162,434.193115234,0.913347840309,2.83488917351,150.997787476
0.865879356861,15.6304941177,7.59827518463,0.185837715864,0.085582010448,65.1854019165,857.918518066,3.23647022247,5.77862977982,19.5509395599,18.4367389679,0.467530339956,0.0350754633546,2.01640486717,7.19025564194,4.04229164124,0.150865420699,0.0580446086824,0.648243129253,6.33256626129,0.405248582363,0.890186011791,46.7985305786,22.5146999359,28.7661552429,24.8819694519,19.7021446228,8.51977062225,0.241935253143,0.107571043074,4222437,294759808,31.2031002045,1763.28796387,19.601348877,25.2644939423,0.42137119174,0.233324155211,0.657216191292,0.474615514278,0.0449005775154,0.207081317902,1454.95996094,974.019104004,-1.86027637739e-08,1.50131977961e-08,0.0728200525045,0.0564579479396,0.00177444936708,0.00265687075444,0.0547829568386,0.0596458241343,0.00514286383986,0.00584289897233,0.0112992906943,0.0118698151782,7.73538923264,0.547828912735,0.119856506586,0.0745210796595,4.02114868164,7.29693651199,0.00758233852684,0.00368135748431,1502.87072754,2549.61987305,1.38269257545,0.718566179276,0.823822140694,0.793795466423,0.054553385824,0.0613186769187,0.0976141616702,0.00179579271935,0.490765064955,0.147106081247,11.9465227127,6.52060556412,2.30976486206,0.869692623615,0.633003950119,0.253341883421,434.193115234,0.914160013199,5.0832118988,99.9710006714
0.735601603985,10.0064897537,4.02546787262,0.179893821478,0.0535425879061,4.52615976334,5.00477170944,1.62922501564,0.932550370693,13.7933177948,9.89780044556,0.45306622982,0.0329401232302,4.43251037598,9.48637199402,4.77470493317,0.182254046202,0.0400463454425,0.975478291512,3.06603765488,0.438146084547,0.910554647446,28.4309558868,12.9421825409,15.3094787598,12.4435472488,13.7523374557,5.33028030396,0.264780282974,0.072584785521,9.76700973511,10.5265169144,2.34034633636,1.11206293106,15.9354391098,17.0001773834,0.58216381073,0.126128017902,0.950183451176,0.21755553782,0.165114313364,0.371282726526,847.29083252,644.254150391,-1.15876881424e-08,8.73703331905e-09,0.0451233126223,0.0337399505079,7.39809402148e-05,0.000187331650523,0.0230343658477,0.0250963103026,0.00442340923473,0.0058857081458,0.0192781537771,0.0142894815654,7.16903305054,0.444806516171,0.0864943265915,0.0463664829731,9.7049446106,5.63813734055,0.00591318309307,0.00300946156494,841.305664062,874.729614258,2.27429437637,0.651522576809,0.742837667465,1.21650767326,0.0347951725125,0.028217015788,0.0482505634427,0.00282167037949,0.629284799099,0.160396710038,12.801861763,7.16821241379,2.17079901695,0.908646285534,0.481711685658,0.215995639563,434.193115234,0.942123055458,0.316061407328,110.946304321
0.979899168015,19.1747055054,5.13083267212,0.317330300808,0.154562294483,34.4844856262,43.5705490112,4.31812906265,2.56925392151,12.8047809601,19.152677536,0.426433414221,0.0654607638717,2.82425332069,9.87073421478,4.07414197922,0.194565787911,0.0977985933423,1.51527607441,3.37552928925,0.547871887684,1.11335992813,44.4440460205,28.1851844788,14.6231908798,20.49974823,25.456741333,6.58132362366,0.408326983452,0.190251246095,70.2761383057,75.0543441772,5.91583824158,3.12367224693,8.7200012207,15.6200342178,0.312136530876,0.135561451316,0.990078687668,0.0990851894021,0.0186452269554,0.13526801765,976.453979492,1115.58508301,-1.28528627741e-08,7.10033898343e-09,0.0498358644545,0.0271080899984,0.00106243276969,0.00254100747406,0.0384621955454,0.0233373027295,0.00110240129288,0.00121553242207,0.0111641120166,0.0234361197799,6.84773874283,1.23810529709,0.109519638121,0.0799263045192,40.0822067261,93.7773361206,0.00662890961394,0.00216283742338,716.881286621,1779.09838867,3.30590987206,4.12031888962,0.585078001022,0.332730561495,0.0311405006796,0.0452873073518,0.0778791308403,0.000912200659513,0.434363931417,0.103007122874,12.9718294144,4.27155303955,1.87884616852,0.590660691261,0.286230564117,0.212782338262,434.193115234,0.961687266827,4.84750318527,129.966339111
0.960934698582,18.254825592,7.02589273453,0.304509043694,0.137890979648,93.0294647217,143.067810059,5.95869636536,5.02271461487,12.2300024033,18.7679748535,0.455965578556,0.0378694050014,3.71808433533,9.53419208527,4.56816291809,0.180405408144,0.0707732066512,1.23795759678,5.27264881134,0.679367601871,1.11248314381,54.1399002075,37.1610412598,12.1326131821,12.4198541641,24.6096839905,9.60817432404,0.394336074591,0.171870201826,175.198684692,255.982269287,8.00728702545,6.12887620926,10.9202356339,21.8496799469,0.323215663433,0.226794064045,0.578201472759,0.4938390553,0.0981384590268,0.29751804471,815.959899902,781.889221191,-2.47730334024e-08,2.40132038698e-08,0.0945999473333,0.0910153612494,0.000559606298339,0.00120064930525,0.0864676460624,0.0904794856906,0.000604749133345,0.000833957805298,0.00901395082474,0.024967154488,7.09604549408,0.912793397903,0.10616722703,0.0965272858739,14.8995065689,21.9495773315,0.00805715378374,0.00523204915226,868.001159668,2013.16088867,2.39021110535,1.72041869164,0.646651208401,0.456508249044,0.0340620465577,0.0511232428253,0.0410527512431,0.000449893152108,0.617203712463,0.075030259788,12.652097702,5.6317896843,2.11093688011,0.751702129841,0.719499945641,0.30303171277,451.586883545,0.910573542118,5.92950296402,131.032089233
0.793082118034,13.5582952499,5.33371829987,0.193666920066,0.0657745152712,8.24811935425,16.9577484131,2.03366494179,1.75401461124,15.681271553,11.7947759628,0.452894091606,0.0406875573099,4.58723831177,10.6448202133,5.46195077896,0.197569474578,0.0680000260472,1.20789754391,4.7295293808,0.303082466125,0.976891756058,36.262676239,25.4183578491,15.3249607086,15.1242618561,17.8815460205,7.00710535049,0.26484182477,0.0904845669866,26.2594223022,55.7110595703,3.34268975258,2.86850428581,16.105348587,14.6688623428,0.449578523636,0.150537148118,0.932345688343,0.251151919365,0.127799019217,0.33387568593,1176.87084961,737.235961914,-9.56020329568e-09,1.02055333073e-08,0.0374723114073,0.0393545590341,0.000523764581885,0.00117862783372,0.0217592399567,0.0321225821972,0.00339267076924,0.00363715784624,0.0148914251477,0.0226200539619,7.24952697754,0.583989977837,0.0763799920678,0.0661417916417,9.43147563934,13.3553037643,0.00521336821839,0.00306258047931,972.60949707,1087.91101074,1.84073233604,1.22957837582,0.876663446426,0.924094796181,0.0417260453105,0.0294461473823,0.0509215034544,0.000955631374381,0.542994022369,0.0874487906694,15.069185257,6.8255906105,1.76523303986,0.688324987888,0.670647919178,0.262738227844,434.193115234,0.972270190716,2.63155841827,86.4663085938
0.937835693359,12.0195589066,4.38360404968,0.19416795671,0.0646798685193,9.57889175415,19.5098609924,2.12596130371,1.60428726673,14.8276948929,10.9271993637,0.448995679617,0.037764981389,2.59175610542,10.1111192703,4.86357688904,0.174225717783,0.0524985976517,1.33013558388,2.89157652855,0.77084761858,0.77310526371,35.9760360718,19.0814723969,17.6101932526,14.4022321701,15.4143505096,5.48195648193,0.248692005873,0.0883522704244,19.9989452362,35.0327606201,2.91876029968,1.88930273056,15.4161109924,15.6577377319,0.500182449818,0.12998983264,0.956871509552,0.203148499131,0.0352781563997,0.184499457479,992.962585449,996.797485352,-1.06092477026e-08,9.13952558079e-09,0.0416389219463,0.0350399203598,0.000633536372334,0.0010620392859,0.0219677165151,0.0306621938944,0.00421441765502,0.00484530208632,0.0158313140273,0.0146293193102,7.34497499466,0.599647164345,0.0865925177932,0.0672261118889,5.33860111237,7.08947372437,0.00590482121333,0.00239926017821,1009.36364746,1788.24560547,1.68823540211,0.754483282566,0.795516133308,0.769305765629,0.0441014319658,0.0479000732303,0.0567829459906,0.00155038759112,0.472472250462,0.118602536619,13.7789564133,6.50843954086,1.91736876965,0.695053160191,0.525503098965,0.24569991231,434.193115234,0.974153995514,4.55417728424,94.0048370361
